의정부시,2021,문화.취미,2210,화방 표구점,7840950,2021-11-21
의정부시,2021,신변잡화,4430,기념품점,7468690,2021-11-21
의정부시,2021,건축자재,9099,기타건축자재,7323190,2021-11-21
의정부시,2021,회원제형태,9395,기타1,6325230,2021-11-21
의정부시,2021,건축자재,9004,페인트,6282200,2021-11-21
의정부시,2021,수리서비스,9201,레져용품수리,6180630,2021-11-21
의정부시,2021,가구,3002,철제가구,5705020,2021-11-21
의정부시,2021,회원제형태,9302,자동차서비스,5691000,2021-11-21
의정부시,2021,용역 서비스,9121,화물운송,4417740,2021-11-21
의정부시,2021,문화.취미,2215,민예 공예품,4397000,2021-11-21
의정부시,2021,직물,4399,기타직물,4355300,2021-11-21
의정부시,2021,사무통신,5202,사무용 OA기기,4057470,2021-11-21
의정부시,2021,레저업소,2112,테니스장,3824000,2021-11-21
의정부시,2021,의류,4207,캐주얼의류,3458700,2021-11-21
의정부시,2021,병원,7010,병원,2987920,2021-11-21
의정부시,2021,회원제형태,9397,기타3,2720940,2021-11-21
의정부시,2021,병원,7014,한방병원,2705228,2021-11-21
의정부시,2021,일반휴게음식,8002,갈비전문점,2655450,2021-11-21
의정부시,2021,수리서비스,9203,신변잡화수리,2625000,2021-11-21
의정부시,2021,유통업 영리,4021,연 쇄 점,2567510,2021-11-21
의정부시,2021,주방용구,3299,기타주방용구,2292000,2021-11-21
의정부시,2021,레져용품,2011,피아노대리점,2195000,2021-11-21
의정부시,2021,회원제형태,9306,건강식품,2115100,2021-11-21
의정부시,2021,일반휴게음식,8003,한정식,1891740,2021-11-21
의정부시,2021,학원,5103,컴퓨터학원,1800000,2021-11-21
의정부시,2021,건강식품,8402,인삼제품,1730170,2021-11-21
의정부시,2021,건축자재,9002,건축용 요업제품,1620600,2021-11-21
의정부시,2021,여행,1130,렌터카,1511000,2021-11-21
의정부시,2021,회원제형태,9303,사무서비스,1473130,2021-11-21
의정부시,2021,의류,4204,양품점,1470620,2021-11-21
의정부시,2021,용역 서비스,9132,법률회계서비스(개인),1226000,2021-11-21
의정부시,2021,연료판매점,3302,LPG 취급점,1050080,2021-11-21
의정부시,2021,용역 서비스,9133,부동산 중개 임대,1049500,2021-11-21
의정부시,2021,문화.취미,2251,티켓,1023300,2021-11-21
의정부시,2021,건축자재,9005,유리,865000,2021-11-21
의정부시,2021,용역 서비스,9110,가례서비스업,830000,2021-11-21
의정부시,2021,자동차정비 유지,6199,가타자동차서비스,661000,2021-11-21
의정부시,2021,유통업 영리,4031,복지매장,573600,2021-11-21
의정부시,2021,병원,7001,종합병원,484240,2021-11-21
의정부시,2021,문화.취미,2202,화랑,356000,2021-11-21
의정부시,2021,서적문구,5003,정기간행물,315000,2021-11-21
의정부시,2021,서적문구,5040,과학기자재,300000,2021-11-21
의정부시,2021,연료판매점,3301,주유소,262770,2021-11-21
의정부시,2021,연료판매점,3311,GS 가스충전소,77231,2021-11-21
의정부시,2021,주방용구,3210,정수기,50000,2021-11-21
의정부시,2021,회원제형태,9396,기타2,15000,2021-11-21
의정부시,2021,사무통신,5280,전자(상우회),5000,2021-11-21
의정부시,2021,광학제품,3401,카메라,2000,2021-11-21
의정부시,2021,기타,0,기타,-1446,2021-11-21
